name,freq_in_corpus
Гордієнко,0.0008776097005754788
Кубів,0.0008763354016055711
Тулуб,0.0008744239531507093
Висоцький,0.0008708559160349676
Савчук,0.0008685621778891336
Зубко,0.0008653764304643642
Карпюк,0.0008648667108764012
Хоменко,0.0008615535335546408
Богун,0.0008590049356148251
Щорс,0.0008528883005592681
Коломієць,0.0008521237211773234
Бондарчук,0.000851741431486351
Могила,0.000848428254164591
Стаховський,0.0008410373201391258
Гаврилюк,0.0008359401242594947
Рудик,0.0008331366665256978
Яценко,0.000829568629409956
Криклій,0.0008285491902340297
Курбас,0.0008221776953844909
Чумак,0.0008198839572386569
Орлик,0.0008166982098138874
Корнійчук,0.0008152964809469889
Павлик,0.0008100718551703671
Притула,0.000808415266509487
Атрошенко,0.0008025534912479114
Ступка,0.0007973288654712894
Сердюк,0.000797074005677308
Колос,0.000796436856192354
Скрипник,0.0007914670902097137
Гавриш,0.000789555641754852
Коновалець,0.0007850955953601749
Домбровський,0.0007803806891715162
Кіт,0.0007797435396865623
Дубина,0.0007759206427768391
Білий,0.0007726074654550788
Гайдук,0.0007704411572062356
Ярославський,0.0007686571386483648
Червоненко,0.0007684022788543831
Штепа,0.0007675102695754478
Романенко,0.0007657262510175768
Білик,0.0007635599427687335
Радченко,0.0007631776530777612
Сергієнко,0.0007592273262710473
Ємець,0.0007589724664770656
Бригинець,0.0007532381211124807
Федоренко,0.0007518363922455822
Кива,0.0007464843365719696
Плющ,0.0007393482623404861
Григоришин,0.0007174303200580725
Ткач,0.0007164108808821464
Сірко,0.0007162834509851555
Тимченко,0.0007153914417062201
Короленко,0.0007048147602559856
Павелко,0.0007048147602559856
Стефаник,0.0007029033118011238
Єльченко,0.0006946203684967234
Кульчицький,0.0006920717705569079
Островський,0.00068748429426524
Остапенко,0.0006869745746772769
Барна,0.0006855728458103783
Мамай,0.0006837888272525074
Ваня,0.0006816225190036643
Скрипка,0.0006816225190036643
Голуб,0.0006785642014758856
Гуменюк,0.000678436771578895
Михайличенко,0.0006749961643601438
Гнатюк,0.0006730847159052822
Крищенко,0.0006711732674504205
Грінченко,0.0006678600901286604
Карпенко,0.000666968080849725
Березенко,0.0006644194829099094
Сорока,0.0006637823334249555
Близнюк,0.0006605965860001861
Прокопенко,0.0006524410725927764
Музика,0.0006504021942409239
Шкіль,0.0006502747643439333
Колесник,0.0006488730354770346
Вербицький,0.0006454324282582837
Кушнір,0.0006454324282582837
Герега,0.0006380414942328186
Бойчук,0.0006342185973230954
Григоренко,0.0006339637375291138
Жуковський,0.0006331991581471691
Горбаль,0.0006296311210314275
Пилипенко,0.0006273373828855934
Князевич,0.000623004766387907
Тичина,0.000623004766387907
Рибачук,0.0006227499065939254
Плахотнюк,0.0006214756076240176
Боднар,0.0006186721498902206
Ярошенко,0.0006154864024654512
Палій,0.0006112812158647555
Довбуш,0.0006101343467918385
Якименко,0.0006089874777189216
Грабовський,0.0006063114498821153
Пригода,0.0006054194406031798
Наливайко,0.0006046548612212352
Волинець,0.0006045274313242443
Кучеренко,0.000604145141633272
Доній,0.0006010868241054935
Димінський,0.0005986656560626687
Муженко,0.000597901076680724
Луцький,0.0005959896282258624
Куценко,0.000593441030286047
Тарасенко,0.0005903827127582682
Лебединський,0.0005900004230672959
Романчук,0.0005850306570846556
Скорик,0.0005843935075997017
Майборода,0.0005828643488358124
Ніколаєнко,0.0005810803302779415
Панченко,0.0005798060313080337
Винник,0.000578531732338126
Головатий,0.0005782768725441445
Гвоздик,0.0005768751436772459
Головко,0.0005744539756344211
Стець,0.0005744539756344211
Буряк,0.0005734345364584949
Рева,0.000572797386973541
Даниленко,0.0005669356117119652
