name,freq_in_corpus
Мудролюб,3.6449271535333226e-06
Буймир,3.5514674829299043e-06
Добромисл,3.5514674829299043e-06
Живосил,3.4580078123264856e-06
Перемисл,3.271088471119648e-06
Гуляйвітер,2.8037901181025555e-06
Звенислав,2.8037901181025555e-06
Тиміш,2.8037901181025555e-06
Острозор,2.710330447499137e-06
Позвізд,2.710330447499137e-06
Гордослав,2.6168707768957185e-06
Радомисл,2.6168707768957185e-06
Ратимир,2.6168707768957185e-06
Рожден,2.5234111062923e-06
Буйтур,2.336491765085463e-06
Держикрай,2.336491765085463e-06
Дорогочин,2.336491765085463e-06
Анісій,2.243032094482045e-06
Миролюб,2.243032094482045e-06
Сварг,2.0561127532752075e-06
Худан,2.0561127532752075e-06
Білян,1.8691934120683704e-06
Велемир,1.8691934120683704e-06
Вербан,1.8691934120683704e-06
Вірослав,1.8691934120683704e-06
Всевлад,1.8691934120683704e-06
Даромир,1.8691934120683704e-06
Скол,1.588814400258115e-06
Хвалибог,1.588814400258115e-06
Божан,1.4953547296546962e-06
Вітан,1.4953547296546962e-06
Доброгост,1.4953547296546962e-06
Благодар,1.2149757178444407e-06
Боримисл,1.2149757178444407e-06
Святовид,1.2149757178444407e-06
Ясновид,1.2149757178444407e-06
Дорогомир,1.1215160472410222e-06
Любим,1.1215160472410222e-06
Хотян,1.1215160472410222e-06
Градимир,1.0280563766376037e-06
Грозан,1.0280563766376037e-06
Вір,9.345967060341852e-07
Красун,9.345967060341852e-07
Ясногор,9.345967060341852e-07
Боримир,8.411370354307666e-07
Гордислав,8.411370354307666e-07
Гремислав,8.411370354307666e-07
Ходота,8.411370354307666e-07
Вістан,7.476773648273481e-07
Вогнян,7.476773648273481e-07
Вукол,7.476773648273481e-07
Недан,7.476773648273481e-07
Світогор,7.476773648273481e-07
Сонцедар,7.476773648273481e-07
Творимир,7.476773648273481e-07
Горимир,6.542176942239296e-07
Градислав,6.542176942239296e-07
Білотур,5.607580236205111e-07
Вітомир,5.607580236205111e-07
Милан,5.607580236205111e-07
Милодух,5.607580236205111e-07
Наслав,5.607580236205111e-07
Радогост,5.607580236205111e-07
Світослав,5.607580236205111e-07
Хвалимир,5.607580236205111e-07
Яросвіт,5.607580236205111e-07
Будивид,4.672983530170926e-07
Добролик,4.672983530170926e-07
Живослав,4.672983530170926e-07
Лоліт,4.672983530170926e-07
Стоймир,4.672983530170926e-07
Боронислав,3.7383868241367406e-07
Велемудр,3.7383868241367406e-07
Віродан,3.7383868241367406e-07
Єремій,3.7383868241367406e-07
Колодар,3.7383868241367406e-07
Листвич,3.7383868241367406e-07
Людомил,3.7383868241367406e-07
Мстивой,3.7383868241367406e-07
Остромов,3.7383868241367406e-07
Предислав,3.7383868241367406e-07
Роксолан,3.7383868241367406e-07
Світояр,3.7383868241367406e-07
Стародум,3.7383868241367406e-07
Білослав,2.8037901181025556e-07
Гострозір,2.8037901181025556e-07
Мстибог,2.8037901181025556e-07
Радивой,2.8037901181025556e-07
Яртур,2.8037901181025556e-07
Алевтин,1.8691934120683703e-07
Батко,1.8691934120683703e-07
Божейко,1.8691934120683703e-07
Витомир,1.8691934120683703e-07
Власт,1.8691934120683703e-07
Златомир,1.8691934120683703e-07
Злотан,1.8691934120683703e-07
Миробог,1.8691934120683703e-07
Остромисл,1.8691934120683703e-07
Святояр,1.8691934120683703e-07
Славобор,1.8691934120683703e-07
Хранимир,1.8691934120683703e-07
Яволод,1.8691934120683703e-07
Братомил,9.345967060341851e-08
Величар,9.345967060341851e-08
Вселюб,9.345967060341851e-08
Гатусил,9.345967060341851e-08
Держислав,9.345967060341851e-08
Добродум,9.345967060341851e-08
Зборислав,9.345967060341851e-08
Звенимир,9.345967060341851e-08
Земислав,9.345967060341851e-08
Любомисл,9.345967060341851e-08
Людислав,9.345967060341851e-08
Лютобор,9.345967060341851e-08
Лютомисл,9.345967060341851e-08
Непобор,9.345967060341851e-08
Перемил,9.345967060341851e-08
Радечко,9.345967060341851e-08
Радимир,9.345967060341851e-08
Світодар,9.345967060341851e-08
Синьоок,9.345967060341851e-08
Судимир,9.345967060341851e-08
Ярило,9.345967060341851e-08
Яромил,9.345967060341851e-08
Яснозір,9.345967060341851e-08
