name,freq_in_corpus
Злата,0.0008446477246828158
Квітка,0.0008057661116079708
Килина,0.0007997600087752711
Параскева,0.0007991277874244607
Горпина,0.0007962827913458135
Ярина,0.0007662522771823151
Ельвіра,0.0007605622850250207
Леля,0.0007577172889463735
Ія,0.0007469695259825949
Аркадія,0.000741595644500706
Адріана,0.0007381184270712482
Берта,0.0007346412096417907
Ядвіга,0.0007087201342585605
Кассандра,0.000691334047111272
Малуша,0.0006590907582199368
Рената,0.000642653003098864
Розалія,0.0006104097142075291
Гертруда,0.0006100936035321238
Юліана,0.0006069324967780714
Віталіна,0.0006012425046207769
Текля,0.0005791147573424096
Евеліна,0.0005753214292375469
Афродіта,0.0005721603224834944
Земфіра,0.000568999215729442
Симона,0.000565205887624579
Альбіна,0.0005617286701951212
Римма,0.0005500325752051271
Августа,0.0005440264723724276
Павлина,0.0005234792784710866
Мокрина,0.0005181053969891974
Корнелія,0.0004994548671402878
Віолетта,0.0004978743137632616
Мальва,0.00048933932552732
Аріадна,0.00048112044796678365
Ростислава,0.000473849902432463
Октавія,0.0004719532383800316
Любомира,0.0004627860287932794
Яніна,0.0004608893647408479
Нонна,0.0004574121473113903
Ївга,0.00045393492988193254
Пріська,0.0004514060444786906
Ореста,0.0004286460758495129
Феодора,0.0004175822022103293
Інеса,0.0004118922100530349
Рут,0.00040177666844006703
Агнеса,0.00039766722965979887
Сусанна,0.0003922933481779097
Жозефіна,0.00039071279480088346
Юстина,0.0003856550239943995
Мавка,0.000385022802643589
Карина,0.00038312613859115756
Віола,0.00037490726103062117
Цецилія,0.0003730105969781897
Лукія,0.00035657284185711694
Роксана,0.00033507731592956027
Аїда,0.00033318065187712875
Михайлина,0.000332232319850913
Алевтина,0.00032432955296578193
Ярослава,0.000319271782159298
Казимира,0.00031832345013308225
Серафима,0.0003126334579757878
Власта,0.0003091562405463301
Любов,0.0003050468017660619
Божена,0.00029366681745147304
Альфреда,0.00029113793204823114
Северина,0.0002841834971893157
Віргінія,0.0002816546117860738
Есмеральда,0.0002791257263828318
Анфіса,0.00027343573422553734
Мотрона,0.00025826242180608554
Мальвіна,0.0002487791015439282
Едіта,0.00024056022398339183
Беатриса,0.00023961189195717615
Аглая,0.0002367668958785289
Юзефа,0.00023645078520312363
Аделіна,0.00023076079304582922
Млада,0.00022918023966880298
Агафія,0.00022665135426556106
Настасія,0.00022538691156394005
Лукреція,0.00021969691940664562
Секлета,0.00021558748062637742
Гликерія,0.0002140069272493512
Пелагія,0.00021084582049529874
Харитина,0.00020104638955773617
Орина,0.00019914972550530468
Аеліта,0.00019693695077746792
Милана,0.00019598861875125222
Аза,0.00019377584402341554
Радослава,0.00017955086363017947
Хівря,0.0001786025316039637
Нінель,0.0001694353220172116
Броніслава,0.00015521034162397553
Ріана,0.00014983646014208636
Капітоліна,0.0001473075747388444
Устина,0.0001450948000110077
Дана,0.0001381403651520923
Векла,0.00013308259434560837
Глафіра,0.00013308259434560837
Февронія,0.00012043816732939858
Гафія,0.0001194898353031828
Чеслава,0.00011854150327696709
Мстислава,0.00011664483922453558
Іларія,0.0001156965071983199
Домаха,0.00011190317909345693
Раїна,0.00010779374031318874
Густава,0.00010494874423454152
Зореслава,9.92587520772471e-05
Аврелія,9.736208802481562e-05
Ельвіна,9.135598519211595e-05
Ракель,8.945932113968448e-05
Аполлонія,8.345321830698482e-05
Болеслава,7.207323399239599e-05
Борислава,6.60671311596963e-05
Агрипина,6.448657778267008e-05
Агнія,6.258991373023861e-05
Есфір,6.258991373023861e-05
Азалія,6.069324967780713e-05
Євфросинія,5.816436427456517e-05
Югина,5.342270414348649e-05
Мечислава,5.2790482792676e-05
Пульхерія,5.2790482792676e-05
Ісидора,5.026159738943404e-05
Афанасія,4.994548671402879e-05
Феліція,4.836493333700256e-05
Георгіна,4.520382658295011e-05
Богуслава,4.393938388132913e-05
Дзвенислава,4.393938388132913e-05
Світозара,3.88816130748452e-05
Аполлінарія,3.382384226836127e-05
Юнія,3.350773159295603e-05
Альбертина,3.2559399566740295e-05
Русудан,0.004848717269276985
Вікторина,2.9398292812687836e-05
Рошель,2.750162876025636e-05
Всеслава,2.528885403241964e-05
Юдита,2.434052200620391e-05
Гаїна,2.275996862917768e-05
Фотина,2.181163660296194e-05
Пистина,1.8650529848909487e-05
Артемізія,1.6437755121072766e-05
Дорофея,1.6437755121072766e-05
Вілена,1.612164444566752e-05
Ася,1.264442701620982e-05
Цвітана,1.1063873639183593e-05
Родослава,1.0747762963778348e-05
Віринея,9.16720958675212e-06
Звенислава,8.218877560536383e-06
Антонія,6.954434858915401e-06
Акилина,6.32221350810491e-06
Севастіана,6.32221350810491e-06
Єпистимія,6.006102832699665e-06
Корина,5.689992157294419e-06
Ружена,5.689992157294419e-06
Яромира,5.373881481889174e-06
Мелітина,4.425549455673437e-06
Звонимира,4.1094387802681914e-06
Юхимія,3.4772174294577005e-06
Антонида,2.528885403241964e-06
Руфина,2.2127747278367183e-06
Васса,1.8966640524314729e-06
Рожана,1.5805533770262274e-06
Кикилія,9.483320262157364e-07
Радмила,9.483320262157364e-07
Ревека,6.32221350810491e-07
Рогнеда,6.32221350810491e-07
Агафоника,3.161106754052455e-07
Ігорина,3.161106754052455e-07
Трояна,3.161106754052455e-07
