name,freq_in_corpus
Ігоревич,0.00039954748709544654
Орестович,0.0003829381227358205
Федосійович,0.00037555618302043126
Ісайович,0.0003690969857694656
Аполлонович,0.0003561785912675343
Филимонович,0.0003561785912675343
Арсентійович,0.0003543331063386869
Власович,0.00034695116662329764
Феліксович,0.000343260196765603
Альфредович,0.0003377237419790611
Овсійович,0.00033126454472809537
Полікарпович,0.0003275735748704007
Рафаїлович,0.0003248053474771297
Потапович,0.000323882605012706
Броніславович,0.00031926889269058773
Аврамович,0.0003155779228328931
Ананійович,0.0003155779228328931
Уласович,0.00030819598311750373
Йосифович,0.00030635049818865644
Калістратович,0.00028881839136460683
Любомирович,0.00028605016397133585
Бенедиктович,0.0002814364516492174
Титович,0.00027220902700498086
Генріхович,0.0002620588598963206
Вольфович,0.0002602133749674732
Рудольфович,0.0002555996626453549
Пантелійович,0.00025467692018093125
Євстафійович,0.0002528314352520839
Єлисейович,0.00025190869278766026
Євстахійович,0.0002500632078588129
Феофанович,0.0002500632078588129
Нахманович,0.00024544949553669465
Оскарович,0.00024175852567899993
Лукович,0.00024083578321457626
Никонович,0.00024083578321457626
Іванич,0.0002371448133568816
Ізраїльович,0.0002371448133568816
Трифонович,0.00023345384349918695
Арсенійович,0.00022699464624822136
Фомич,0.00022238093392610303
Валеріанович,0.000219612706532832
Дорофійович,0.00021130802435301904
Леонович,0.0002103852818885954
Венедиктович,0.0002094625394241717
Устимович,0.0002094625394241717
Болеславович,0.00020577156956647706
Фірсович,0.00020577156956647706
Мстиславович,0.0002020805997087824
Йванович,0.00020115785724435874
Палич,0.00020115785724435874
Робертович,0.0001993123723155114
Самсонович,0.00019838962985108778
Еммануїлович,0.0001965441449222404
Устинович,0.0001965441449222404
Артурович,0.0001910076901356984
Галактіонович,0.0001910076901356984
Корнилович,0.0001900849476712748
Хомович,0.0001900849476712748
Андріанович,0.00017993478056261446
Густавович,0.00017439832577607247
Никанорович,0.00017347558331164885
Августович,0.00017255284084722515
Андріянович,0.0001716300983828015
Амвросійович,0.00016793912852510682
Вільгельмович,0.00016701638606068318
Войцехович,0.00016701638606068318
Зеновійович,0.00016517090113183586
Теофілович,0.00016147993127414118
Владіміровіч,0.0001587117038808702
Авксентійович,0.00015778896141644652
Григорійович,0.0001568662189520229
Єфимович,0.00015594347648759918
Дементійович,0.00015502073402317554
Ернестович,0.0001485615367722099
Зиновійович,0.0001384113696635496
Охрімович,0.0001384113696635496
Натанович,0.00013564314227027858
Іполитович,0.00013472039980585494
Християнович,0.0001310294299481603
Харлампійович,0.0001301066874837366
Єрофійович,0.00012733846009046562
Феоктистович,0.00012733846009046562
Оксентійович,0.0001254929751616183
Арнольдович,0.0001245702326971946
Ничипорович,0.0001245702326971946
Фролович,0.00012272474776834732
Віленович,0.00011811103544622897
Зенонович,0.000112574580659687
Гургенович,0.00011165183819526334
Августинович,0.00011072909573083965
Леопольдович,0.00011072909573083965
Владиленович,0.000109806353266416
Парфенович,0.000109806353266416
Євменович,0.00010888361080199235
Ісидорович,0.00010888361080199235
Никодимович,0.00010703812587314501
Філаретович,0.0001051926409442977
Йожефович,0.00010426989847987401
Яремович,0.00010426989847987401
Євтихійович,0.00010334715601545037
Порфирійович,0.00010242441355102668
Софронович,9.873344369333204e-05
Зосимович,9.688795876448472e-05
Парамонович,9.688795876448472e-05
Артемійович,9.596521630006104e-05
Адріанович,9.319698890679005e-05
Іоаннович,9.319698890679005e-05
Меркурійович,9.319698890679005e-05
Микитич,9.319698890679005e-05
Хведорович,9.319698890679005e-05
Ашотович,9.22742464423664e-05
Андронович,9.135150397794274e-05
Інокентійович,9.135150397794274e-05
Едмундович,8.95060190490954e-05
Фрідріхович,8.95060190490954e-05
Енверович,8.858327658467175e-05
Фадейович,8.858327658467175e-05
Владленович,8.766053412024807e-05
Єремійович,8.766053412024807e-05
Євсейович,8.489230672697708e-05
Єрмолайович,8.304682179812975e-05
Авдійович,8.212407933370608e-05
Ларіонович,8.212407933370608e-05
Вацлавович,7.93558519404351e-05
Іраклійович,7.843310947601144e-05
Севастянович,7.843310947601144e-05
Адальбертович,7.566488208274045e-05
